id,name,description,category,price,usable_in_battle,usable_outside,effect,sprite
tm54,CT54,Le lanceur retient ses coups pour que l’ennemi garde au moins 1 PV et ne tombe pas K.O.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":473}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm55,CT55,Envoie un jet d’eau bouillante. Inflige des dégâts et peut parfois brûler.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":91}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm56,CT56,Le lanceur envoie l’objet qu’il tient sur l’ennemi. La puissance et les effets dépendent de l’objet.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":331}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm57,CT57,Le lanceur tire un rayon chargé d’électricité. Peut aussi augmenter son Attaque Spéciale.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":206}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm58,CT58,Le lanceur emmène l’ennemi dans les airs au 1er tour et le lâche dans le vide au 2è. L’ennemi saisi ne peut pas attaquer.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":280}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm59,CT59,"Des flammes calcinent l’ennemi. S’il tient une Baie, elle est brûlée et devient inutilisable.",all-machines,100000,false,true,"{""type"":""teach"",""moveId"":428}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm60,CT60,"Retient la cible de force, l’obligeant à agir en dernier.",all-machines,30000,false,true,"{""type"":""teach"",""moveId"":369}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm61,CT61,Lance une sinistre flamme violette à l’ennemi pour lui infliger une brûlure.,all-machines,30000,false,true,"{""type"":""teach"",""moveId"":421}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm62,CT62,"Attaque agile. Si le lanceur ne tient pas d’objet, l’attaque inflige davantage de dégâts.",all-machines,30000,false,true,"{""type"":""teach"",""moveId"":492}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm63,CT63,Empêche l’ennemi d’utiliser un objet tenu et son Dresseur d’utiliser un objet sur lui.,all-machines,50000,false,true,"{""type"":""teach"",""moveId"":706}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm64,CT64,Le lanceur explose et inflige des dégâts à tous les Pokémon autour de lui. Met K.O. le lanceur.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":339}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm65,CT65,Attaque avec une griffe puissante faite d’ombres. Taux de critiques élevé.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":403}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm66,CT66,"Le lanceur charge son énergie, puis attaque. La puissance est doublée si le lanceur agit après l’ennemi.",all-machines,30000,false,true,"{""type"":""teach"",""moveId"":34}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm67,CT67,"Venge un Pokémon de l’équipe mis K.O. Si un Pokémon de l’équipe a été mis K.O. au tour d’avant, l’effet augmente.",all-machines,30000,false,true,"{""type"":""teach"",""moveId"":7}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm68,CT68,Le lanceur charge l’ennemi de toute sa puissance. Il doit ensuite se reposer au tour suivant.,all-machines,30000,false,true,"{""type"":""teach"",""moveId"":9}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm69,CT69,Le lanceur polit son corps pour diminuer sa résistance au vent. Augmente fortement la Vitesse.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":8}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm70,CT70,Explosion lumineuse qui fait baisser la Précision de l’ennemi. Permet aussi d’éclairer les grottes.,all-machines,50000,false,true,"{""type"":""teach"",""moveId"":214}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm71,CT71,Fait surgir des pierres aiguisées sous l’ennemi. Taux de critiques élevé.,all-machines,50000,false,true,"{""type"":""teach"",""moveId"":402}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm72,CT72,"Après son attaque, le lanceur revient à toute vitesse et change de place avec un Pokémon de l’équipe prêt au combat.",all-machines,50000,false,true,"{""type"":""teach"",""moveId"":486}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm73,CT73,"Un faible choc électrique frappe l’ennemi. Si l’attaque touche, l’ennemi est paralysé.",all-machines,1000,false,true,"{""type"":""teach"",""moveId"":409}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm74,CT74,"Le lanceur effectue une rotation et frappe l’ennemi. Plus le lanceur est lent, plus il fait de dégâts.",all-machines,1000,false,true,"{""type"":""teach"",""moveId"":115}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm75,CT75,Danse frénétique qui exalte l’esprit combatif. Augmente beaucoup l’Attaque du lanceur.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":113}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm76,CT76,Le lanceur résiste et attaque. Baisse l’Attaque Spéciale de l’ennemi.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":350}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm77,CT77,Une autohypnose qui permet au lanceur de copier les changements de stats de la cible.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":127}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm78,CT78,Le lanceur piétine le sol et inflige des dégâts à tous les Pokémon autour de lui. Baisse aussi la Vitesse.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":337}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm79,CT79,Un souffle froid blesse l’ennemi. L’effet est toujours critique.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":605}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm80,CT80,Envoie de gros rochers sur l’ennemi pour infliger des dégâts. Peut l’apeurer.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":118}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm81,CT81,Le lanceur taillade l’ennemi en utilisant ses faux ou ses griffes comme une paire de ciseaux.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":447}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm82,CT82,"Un coup puissant qui blesse la cible et l’envoie balader. Dans la nature, met fin au combat.",all-machines,1000,false,true,"{""type"":""teach"",""moveId"":86}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm83,CT83,Le lanceur se rengorge. Augmente l’Attaque et l’Attaque Spéciale.,all-machines,100000,false,true,"{""type"":""teach"",""moveId"":398}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm84,CT84,Attaque l’ennemi avec un tentacule ou un bras plein de poison. Peut aussi l’empoisonner.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":707}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm85,CT85,Attaque réservée aux ennemis endormis. Le lanceur récupère en PV la moitié des dégâts infligés.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":156}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm86,CT86,"L’ennemi est piégé dans de l’herbe qui le fait trébucher. Plus il est lourd, plus il reçoit de dégâts.",all-machines,1000,false,true,"{""type"":""teach"",""moveId"":157}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm87,CT87,"Fait enrager la cible et la plonge dans la confusion, mais augmente fortement son Attaque.",all-machines,1000,false,true,"{""type"":""teach"",""moveId"":269}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm88,CT88,"Le lanceur picore l’ennemi. S’il tient une Baie, le lanceur s’en empare et profite de ses effets.",all-machines,20000,false,true,"{""type"":""teach"",""moveId"":14}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm89,CT89,"Après son attaque, le lanceur revient à toute vitesse et change de place avec un Pokémon de l’équipe prêt au combat.",all-machines,20000,false,true,"{""type"":""teach"",""moveId"":776}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm90,CT90,Le lanceur fait une copie de lui-même en sacrifiant quelques PV. La copie sert de leurre.,all-machines,20000,false,true,"{""type"":""teach"",""moveId"":191}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm91,CT91,Le lanceur concentre son énergie lumineuse et la fait exploser. Peut aussi baisser la Déf. Spé. de l’ennemi.,all-machines,20000,false,true,"{""type"":""teach"",""moveId"":390}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm92,CT92,Le lanceur crée une zone étrange où les Pokémon les plus lents frappent en 1er pendant 5 tours.,all-machines,100000,false,true,"{""type"":""teach"",""moveId"":286}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm93,CT93,Une charge électrique violente qui blesse aussi légèrement le lanceur.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":430}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm94,CT94,Porte un coup dévastateur à l’ennemi. Peut briser des rochers fissurés. Peut baisser la Défense.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":399}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm95,CT95,Le lanceur hurle sur l’ennemi. Baisse l’Atq. Spé. de l’ennemi.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":141}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm96,CT96,Une attaque qui tire sa force de la nature. Son type varie selon le terrain.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":598}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm97,CT97,Le lanceur dégage une horrible aura chargée d’idées noires. Peut aussi apeurer l’ennemi.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":19}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm98,CT98,"À force de frapper, les poings deviennent plus durs. Augmente l’Attaque du lanceur si l’ennemi est touché.",all-machines,1000,false,true,"{""type"":""teach"",""moveId"":285}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tm99,CT99,Libère une puissante décharge lumineuse qui inflige des dégâts à l’ennemi.,all-machines,1000,false,true,"{""type"":""teach"",""moveId"":442}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
tmv-pass,Passe TMV,Un abonnement à vie à la ligne de TMV qui relie Illumis à Batisques.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tmv-pass.png
toedscool-flaps,Membrane de Tentacool,,tm-materials,100,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
tofu,Tofu,,sandwich-ingredients,260,false,true,"{""type"":""ingredient""}",
tomato,Tomate,,sandwich-ingredients,100,false,true,"{""type"":""ingredient""}",
torkoal-coal,Charbon de Chartor,,tm-materials,140,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
tough-candy,Bonbon Armure S,Un bonbon plein d’énergie. Il augmente la Défense d’un Pokémon.,vitamins,20,false,true,"{""stat"":""defense"",""type"":""ev_boost"",""value"":1}",
tough-candy-l,Bonbon Armure M,Un gros bonbon plein d’énergie. Il augmente la Défense d’un Pokémon de niveau 30 ou supérieur.,vitamins,20,false,true,"{""stat"":""defense"",""type"":""ev_boost"",""value"":1}",
tough-candy-xl,Bonbon Armure L,Un énorme bonbon plein d’énergie. Il augmente la Défense d’un Pokémon de niveau 60 ou supérieur.,vitamins,20,false,true,"{""stat"":""defense"",""type"":""ev_boost"",""value"":1}",
town-map,Carte,Une carte très pratique pouvant être consultée n’importe quand. Elle indique votre position actuelle.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/town-map.png
toxel-sparks,Électricité de Toxizap,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
toxic-orb,Orbe Toxique,Objet à tenir. Orbe bizarre empoisonnant gravement son porteur durant le combat.,bad-held-items,4000,false,true,"{""type"":""held"",""effect"":""inflict_status"",""status"":""badly_poisoned"",""timing"":""end_of_turn""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/toxic-orb.png
toxic-plate,Plaque Toxicité,Objet à tenir. Tablette en pierre augmentant la puissance des capacités de type Poison.,plates,1000,false,true,"{""type"":""held"",""value"":1.2,""effect"":""type_boost"",""moveType"":""poison"",""arceus_type"":""poison""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/toxic-plate.png
tr00,DT00,Une danse frénétique qui exalte l’esprit combatif. Augmente beaucoup l’Attaque du lanceur.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":14}",
tr01,DT01,Le lanceur se laisse tomber sur l’ennemi de tout son poids. Peut aussi le paralyser.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":34}",
tr02,DT02,L’ennemi reçoit un torrent de flammes. Peut aussi le brûler.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":53}",
tr03,DT03,Un puissant jet d’eau est dirigé sur l’ennemi.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":56}",
tr04,DT04,Une énorme vague s’abat sur le champ de bataille et inflige des dégâts à tous les Pokémon autour du lanceur.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":57}",
tr05,DT05,Un rayon de glace frappe l’ennemi. Peut aussi le geler.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":58}",
tr06,DT06,Une violente tempête de neige s’abat sur l’ennemi. Peut aussi le geler.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":59}",
tr07,DT07,Un puissant coup de pied bas qui fauche l’ennemi. Il est plus efficace contre les ennemis lourds.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":67}",
tr08,DT08,Une grosse décharge électrique tombe sur l’ennemi. Peut aussi le paralyser.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":85}",
tr09,DT09,La foudre tombe sur l’ennemi pour lui infliger des dégâts. Peut aussi le paralyser.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":87}",
tr10,DT10,Le lanceur provoque un tremblement de terre touchant tous les Pokémon autour de lui.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":89}",
tr11,DT11,Une puissante force télékinétique frappe l’ennemi. Peut aussi faire baisser sa Défense Spéciale.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":94}",
tr12,DT12,Le lanceur se relaxe et allège son corps pour beaucoup augmenter sa Vitesse.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":97}",
tr13,DT13,Le lanceur prend une profonde inspiration et se concentre pour augmenter son taux de critiques.,all-machines,2000,false,true,"{""type"":""teach"",""moveId"":116}",
tr14,DT14,Le lanceur agite un doigt et stimule son cerveau pour utiliser presque n’importe quelle capacité au hasard.,all-machines,2000,false,true,"{""type"":""teach"",""moveId"":118}",
tr15,DT15,Un déluge de flammes ardentes submerge l’ennemi. Peut aussi le brûler.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":126}",
tr16,DT16,"Le lanceur charge l’ennemi à une vitesse remarquable, ce qui peut l’apeurer.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":127}",
tr17,DT17,Le lanceur fait le vide dans son esprit pour oublier ses soucis. Augmente beaucoup sa Défense Spéciale.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":133}",
tr18,DT18,Une attaque qui aspire le sang de l’ennemi. La moitié des dégâts sont convertis en PV pour le lanceur.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":141}",
tr19,DT19,"Le lanceur envoie trois boules d’énergie simultanément. Peut aussi paralyser, brûler ou geler l’ennemi.",all-machines,4000,false,true,"{""type"":""teach"",""moveId"":161}",
tr20,DT20,Le lanceur crée un clone en sacrifiant quelques PV. Ce clone sert de leurre.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":164}",
tr21,DT21,"Le lanceur ne retient plus ses coups. Plus ses PV sont bas, plus l’attaque est puissante.",all-machines,4000,false,true,"{""type"":""teach"",""moveId"":179}",
tr22,DT22,Des détritus toxiques sont projetés sur l’ennemi. Peut aussi l’empoisonner.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":188}",
tr23,DT23,Le lanceur disperse des piquants sur le sol pour blesser tout ennemi qui entre au combat.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":191}",
tr24,DT24,Le lanceur enrage et attaque pendant deux ou trois tours avant de devenir confus.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":200}",
tr25,DT25,Le lanceur matérialise des ondes mystérieuses qu’il projette sur l’ennemi. Inflige des dégâts physiques.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":244}",
tr26,DT26,Le lanceur résiste aux attaques avec 1 PV. Peut échouer si utilisée plusieurs fois de suite.,all-machines,2000,false,true,"{""type"":""teach"",""moveId"":203}",
tr27,DT27,Le lanceur utilise une de ses capacités au hasard pendant qu’il dort.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":214}",
tr28,DT28,Le lanceur utilise ses gigantesques cornes pour charger l’ennemi.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":224}",
tr29,DT29,Le lanceur échange sa place et tout changement de stat avec un Pokémon de l’équipe.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":226}",
tr30,DT30,Oblige l’ennemi à répéter la dernière capacité utilisée durant trois tours.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":227}",
tr31,DT31,Attaque l’ennemi avec une queue de fer. Peut aussi baisser sa Défense.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":231}",
tr32,DT32,Le lanceur mord l’ennemi de ses crocs pointus. Peut aussi baisser sa Défense.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":242}",
tr33,DT33,Projette une grande ombre sur l’ennemi. Peut aussi faire baisser sa Défense Spéciale.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":247}",
tr34,DT34,De l’énergie psychique vient frapper l’ennemi deux tours après l’utilisation de cette capacité.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":248}",
tr35,DT35,"Le lanceur attaque en rugissant durant trois tours. Pendant ce temps, aucun Pokémon ne peut s’endormir.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":253}",
tr36,DT36,Le lanceur provoque une vague de chaleur. Peut aussi brûler l’ennemi.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":257}",
tr37,DT37,Provoque l’ennemi. L’oblige à n’utiliser que des attaques pendant trois tours.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":269}",
tr38,DT38,Le lanceur prend la cible au dépourvu et l’oblige à échanger son objet contre le sien.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":271}",
tr39,DT39,"Une attaque puissante, mais qui baisse l’Attaque et la Défense du lanceur.",all-machines,16000,false,true,"{""type"":""teach"",""moveId"":276}",
tr40,DT40,Le lanceur utilise ses pouvoirs psychiques pour échanger son talent avec la cible.,all-machines,2000,false,true,"{""type"":""teach"",""moveId"":285}",
tr41,DT41,Le lanceur envoie un coup de pied au taux de critiques élevé. Peut aussi brûler la cible.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":299}",
tr42,DT42,Le lanceur pousse un cri dont l’écho terrifiant a le pouvoir d’infliger des dégâts à l’ennemi.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":304}",
tr43,DT43,Attaque l’ennemi à pleine puissance. Le contrecoup baisse beaucoup l’Attaque Spéciale du lanceur.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":315}",
tr44,DT44,Le lanceur absorbe un pouvoir mystique spatial qui augmente sa Défense et sa Défense Spéciale.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":322}",
tr45,DT45,Le lanceur attaque en projetant de l’eau boueuse. Peut aussi réduire la Précision de l’ennemi.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":330}",
tr46,DT46,"L’épiderme du lanceur devient dur comme du fer, ce qui augmente beaucoup sa Défense.",all-machines,4000,false,true,"{""type"":""teach"",""moveId"":334}",
tr47,DT47,Le lanceur lacère l’ennemi de ses grandes griffes aiguisées.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":337}",
tr48,DT48,"Le lanceur tend ses muscles pour se gonfler, ce qui booste son Attaque et sa Défense.",all-machines,4000,false,true,"{""type"":""teach"",""moveId"":339}",
tr49,DT49,Le lanceur se concentre et fait le vide dans son esprit pour augmenter son Attaque Spéciale et sa Défense Spéciale.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":347}",
tr50,DT50,Une feuille coupante comme une lame entaille l’ennemi. Taux de critiques élevé.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":348}",
tr51,DT51,Une danse mystique dont le rythme effréné augmente l’Attaque et la Vitesse du lanceur.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":349}",
tr52,DT52,"Le lanceur effectue une rotation et frappe l’ennemi. Plus la Vitesse du lanceur est basse, plus il inflige de dégâts.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":360}",
tr53,DT53,Le lanceur combat au corps à corps sans se protéger. Baisse aussi sa Défense et sa Défense Spéciale.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":370}",
tr54,DT54,Lance des pics autour de l’ennemi. Ils empoisonnent les ennemis qui entrent au combat.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":390}",
tr55,DT55,Le lanceur s’embrase avant de charger l’ennemi. Le choc blesse aussi gravement le lanceur. Peut brûler l’ennemi.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":394}",
tr56,DT56,Le lanceur dégage une aura et projette de l’énergie. N’échoue jamais.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":396}",
tr57,DT57,"Attaque l’ennemi avec un tentacule, un bras, ou un autre membre plein de poison. Peut aussi l’empoisonner.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":398}",
tr58,DT58,Le lanceur dégage une horrible aura chargée de pensées maléfiques. Peut aussi apeurer l’ennemi.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":399}",
tr59,DT59,Le lanceur fait pleuvoir un déluge de graines explosives sur l’ennemi.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":402}",
tr60,DT60,Le lanceur taillade l’ennemi en utilisant ses faux ou ses griffes comme une paire de ciseaux.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":404}",
tr61,DT61,Le lanceur fait vibrer son corps pour lancer une vague sonique. Peut aussi baisser la Défense Spéciale de l’ennemi.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":405}",
tr62,DT62,Le lanceur ouvre la bouche pour envoyer une onde de choc qui frappe l’ennemi.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":406}",
tr63,DT63,Le lanceur attaque avec un rayon de lumière qui scintille comme s’il était composé de gemmes.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":408}",
tr64,DT64,Le lanceur rassemble ses forces et laisse éclater son pouvoir. Peut aussi baisser la Défense Spéciale de l’ennemi.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":411}",
tr65,DT65,Utilise les pouvoirs de la nature pour attaquer l’ennemi. Peut aussi baisser sa Défense Spéciale.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":412}",
tr66,DT66,Le lanceur replie ses ailes et charge en rase-mottes. Blesse gravement le lanceur.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":413}",
tr67,DT67,De terribles séismes secouent l’ennemi. Peut aussi baisser sa Défense Spéciale.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":414}",
tr68,DT68,Stimule l’esprit par de mauvaises pensées. Augmente beaucoup l’Attaque Spéciale du lanceur.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":417}",
tr69,DT69,Le lanceur concentre sa volonté et donne un coup de tête. Peut aussi apeurer l’ennemi.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":428}",
tr70,DT70,Le lanceur concentre son énergie lumineuse et la fait exploser. Peut aussi baisser la Défense Spéciale de l’ennemi.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":430}",
tr71,DT71,Invoque une tempête de feuilles acérées. Le contrecoup réduit beaucoup l’Attaque Spéciale du lanceur.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":437}",
tr72,DT72,Le lanceur fait virevolter violemment ses lianes ou ses tentacules pour fouetter l’ennemi.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":438}",
tr73,DT73,Le lanceur envoie des détritus sur l’ennemi. Peut aussi l’empoisonner.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":441}",
tr74,DT74,Le lanceur heurte l’ennemi avec sa tête dure comme de l’acier. Peut aussi l’apeurer.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":442}",
tr75,DT75,Fait surgir des pierres aiguisées sous l’ennemi. Taux de critiques élevé.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":444}",
tr76,DT76,"Lance des pierres flottantes autour de l’ennemi, qui blessent tout adversaire entrant au combat.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":446}",
tr77,DT77,"L’ennemi est piégé dans de l’herbe qui le fait trébucher. Plus il est lourd, plus il subit de dégâts.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":447}",
tr78,DT78,Une vague de détritus attaque tous les Pokémon autour du lanceur. Peut aussi empoisonner.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":482}",
tr79,DT79,"Le lanceur se jette sur l’ennemi de tout son poids. S’il est plus lourd que l’ennemi, l’effet augmente en conséquence.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":484}",
tr80,DT80,"Le lanceur envoie une boule d’électricité. Si sa Vitesse est plus grande que celle de l’ennemi, les dégâts augmentent d’autant.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":486}",
tr81,DT81,"Le lanceur utilise la force de l’ennemi. Plus l’Attaque de l’ennemi est élevée, plus le lanceur inflige de dégâts.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":492}",
tr82,DT82,"Le lanceur attaque l’ennemi avec une force accumulée. Plus les stats du lanceur sont augmentées, plus le coup est efficace.",all-machines,4000,false,true,"{""type"":""teach"",""moveId"":500}",
tr83,DT83,Le lanceur se téléporte à l’aide d’un pouvoir mystérieux. Il échange sa place avec celle d’un allié sur le terrain.,all-machines,4000,false,true,"{""type"":""teach"",""moveId"":502}",
tr84,DT84,L’ennemi est attaqué par un jet d’eau bouillante. Peut aussi le brûler.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":503}",
tr85,DT85,Le lanceur se rengorge. Augmente l’Attaque et l’Attaque Spéciale.,all-machines,2000,false,true,"{""type"":""teach"",""moveId"":526}",
